STAT_ID,Latitude,Longitude,geometry,sc,ss,su,mt,va,vb,vi,pa,pb,pi,GLC_Artificial,GLC_Managed,GLC_Water,GLC_Aquatic_Veg,GLC_PERC_COV,Popdens_00,Soil_pH,SOC,Soil_wetness
400760,-28.73,29.82,POINT (29.82 -28.73),0.0,0.79,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.35,0.01,0.0,100.0,41.11,6.36,4.59,87.98
400761,-28.89,29.77,POINT (29.77 -28.89),0.0,0.98,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,100.0,67.32,6.59,4.47,66.75
400762,-28.81,29.54,POINT (29.54 -28.81),0.0,0.81,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.33,0.00127858,0.0,100.0,52.89,6.51,4.45,100.09
400763,-28.72,29.35,POINT (29.35 -28.72),0.0,0.7,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.37,0.01,0.0,100.0,48.13,6.18,4.73,101.19
400764,-28.72,29.35,POINT (29.35 -28.72),0.0,0.97,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.53,0.004658385,0.0,100.0,45.91,6.01,4.93,88.95
400765,-28.56,29.75,POINT (29.75 -28.56),0.0,0.94,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.42,0.0002627628,0.0,100.0,38.26,6.49,4.32,58.52
400766,-28.81,29.31,POINT (29.31 -28.81),0.0,0.54,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,100.0,28.61,6.23,4.69,106.45
400767,-28.63,29.06,POINT (29.06 -28.63),0.0,0.68,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,100.0,43.74,6.49,4.36,121.81
400768,-28.68,29.51,POINT (29.51 -28.68),0.0,0.75,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.39,0.02,0.0,100.0,43.15,6.14,4.78,96.87
400769,-28.76,29.29,POINT (29.29 -28.76),0.0,0.68,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.36,0.02,0.0,100.0,48.2,6.18,4.72,101.7
400770,-29.21,29.99,POINT (29.99 -29.21),0.0,0.74,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.43,0.005325975,0.0,100.0,15.2,5.7,5.33,114.11
400771,-29.07,30.24,POINT (30.24 -29.07),0.0,0.69,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.42,0.003760628,0.0,100.0,20.08,5.99,4.96,112.52
400772,-29.35,29.88,POINT (29.88 -29.35),0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,100.0,3.66,5.65,5.39,114.38
400773,-29.25,29.86,POINT (29.86 -29.25),0.0,0.79,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.39,0.007506527,0.0,100.0,11.36,5.65,5.39,114.38
400774,-29.23,29.78,POINT (29.78 -29.23),0.0,0.78,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.3,0.009955753,0.0,100.0,20.96,5.65,5.39,114.38
400775,-28.85,30.5,POINT (30.5 -28.85),0.0,0.69,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.32,0.003379045,0.0,100.0,22.9,6.37,4.58,96.94
400776,-29.16,30.28,POINT (30.28 -29.16),0.0,0.47,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.33,0.01,0.0,100.0,8.12,6.64,4.13,108.99
400777,-28.24,30.5,POINT (30.5 -28.24),0.0,0.79,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.01,0.38,0.007479432,0.0,100.0,68.36,6.85,3.98,73.66
400778,-27.6,29.94,POINT (29.94 -27.6),0.0,0.8,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.44,0.008816225,0.0,100.0,25.4,6.68,4.0,85.43
400779,-27.84,29.84,POINT (29.84 -27.84),0.0,0.72,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,100.0,3.28,6.64,4.01,91.86
400780,-27.89,29.95,POINT (29.95 -27.89),0.0,0.87,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.25,0.0008445946,0.0,100.0,7.03,6.64,4.01,91.86
400781,-28.05,30.37,POINT (30.37 -28.05),0.0,0.79,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.02,0.39,0.009192096,0.0,100.0,77.44,6.8,4.0,75.57
400782,-27.95,29.94,POINT (29.94 -27.95),0.0,0.85,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.29,0.04,0.0,100.0,6.14,6.47,4.28,67.58
400783,-27.43,30.06,POINT (30.06 -27.43),0.0,0.88,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.55,0.02,0.0,100.0,13.34,6.54,4.01,84.2
400784,-29.14,31.39,POINT (31.39 -29.14),0.0,0.77,0.0,0.04,0.0,0.16,0.0,0.0078215088199006,0.0026450813837424,0.0014623059097536,0.005512686,0.29,0.005405394,0.0,100.0,59.23,6.71,4.26,71.07
400785,-28.75,30.44,POINT (30.44 -28.75),0.0,0.85,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.002741607,0.27,0.004897442,0.0,100.0,56.78,6.64,4.34,66.98
400786,-28.3,30.14,POINT (30.14 -28.3),0.0,0.96,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.14,0.001164596,0.0,100.0,35.34,6.96,3.93,64.81
400787,-28.4,30.01,POINT (30.01 -28.4),0.0,0.84,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.23,0.004198473,0.0,100.0,13.42,6.49,4.3,62.26
400788,-28.23,29.75,POINT (29.75 -28.23),0.0,0.84,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.29,0.02,0.0,100.0,13.3,6.4,4.38,61.75
400789,-28.17,30.07,POINT (30.07 -28.17),0.0,0.99,0.0,0.0,0.0,0.0048979482001114,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,100.0,5.72,6.89,3.99,64.42
400790,-28.17,30.09,POINT (30.09 -28.17),0.0,0.94,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,100.0,22.9,6.99,3.92,64.92
400791,-28.21,30.12,POINT (30.12 -28.21),0.0,0.98,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23,0.002678572,0.0,100.0,14.34,6.94,3.95,64.67
400792,-28.2,30.13,POINT (30.13 -28.2),0.0,0.84,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,520.53,6.99,3.92,64.92
400793,-28.29,30.12,POINT (30.12 -28.29),0.0,0.95,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.14,0.001494024,0.0,100.0,44.06,6.96,3.94,64.78
400794,-28.3,30.15,POINT (30.15 -28.3),0.0,0.97,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,100.0,3.85,6.99,3.92,64.92
400795,-28.31,30.12,POINT (30.12 -28.31),0.0,0.87,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,100.0,23.75,6.99,3.92,64.92
400796,-28.33,30.17,POINT (30.17 -28.33),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,100.0,4.14,6.99,3.92,64.92
400797,-28.45,30.17,POINT (30.17 -28.45),0.0,0.86,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,100.0,76.94,7.0,3.91,63.0
400798,-28.45,30.17,POINT (30.17 -28.45),0.0,0.92,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.19,0.000414823,0.0,100.0,47.46,6.98,3.92,64.24
400800,-29.0,29.88,POINT (29.88 -29),0.0,0.97,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.3,0.0,0.0,100.0,246.01,5.76,5.28,108.57
400801,-29.18,29.63,POINT (29.63 -29.18),0.0,0.42,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,100.0,18.9,6.17,4.79,129.42
400802,-29.18,29.63,POINT (29.63 -29.18),0.0,0.63,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,100.0,53.93,5.65,5.39,114.38
400803,-29.04,29.85,POINT (29.85 -29.04),0.0,0.7,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.27,0.00700637,0.0,100.0,54.02,5.85,5.16,120.18
400804,-28.87,31.45,POINT (31.45 -28.87),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.01,0.0,100.0,62.56,6.2,5.17,102.17
400806,-28.74,31.74,POINT (31.74 -28.74),0.0,0.65,0.0,0.04,0.0,0.07,0.0,0.21,0.0050796656533714,0.0,0.0,0.25,0.005625,0.0,100.0,62.53,6.29,4.84,87.81
400807,-28.33,31.37,POINT (31.37 -28.33),0.0,0.61,0.0,0.0,0.0,0.19,0.0,0.19,0.0,0.0,0.005777443,0.26,0.001334464,0.0,100.0,57.57,6.77,4.2,64.72
400808,-28.06,31.55,POINT (31.55 -28.06),0.0,0.83,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.12,0.0002230815,0.0,100.0,44.56,6.25,4.71,57.22
400809,-27.89,30.88,POINT (30.88 -27.89),0.0,0.75,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.05,0.15,0.008908046,0.0,100.0,87.85,6.81,3.95,78.42
400810,-28.45,32.14,POINT (32.14 -28.45),0.0,0.73,0.0,0.0,0.0,0.16,0.0,0.09,0.0,0.0,0.00246543,0.17,0.00131311,0.0,100.0,63.44,6.62,4.39,61.61
400811,-27.93,31.2,POINT (31.2 -27.93),0.0,0.71,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,100.0,19.91,6.14,4.8,58.57
400813,-28.46,32.32,POINT (32.32 -28.46),0.0,0.71,0.01,0.0,0.0,0.17,0.0,0.09,0.0,0.0,0.002371623,0.17,0.00147582,0.0,100.0,65.41,6.62,4.37,62.19
400814,-27.6,31.95,POINT (31.95 -27.6),0.0,0.93,0.0,0.0,0.0,0.06,0.0,0.0032183079314282,0.0,0.0,0.0,0.12,0.0002179388,0.0,100.0,28.92,6.5,4.5,46.67
400815,-27.66,32.42,POINT (32.42 -27.66),0.0,0.59,0.1,0.0,0.04,0.16,0.0,0.0016312926812143,0.0,0.0,0.0,0.14,0.002607227,0.0,100.0,30.92,6.61,4.08,36.5
400816,-28.33,32.36,POINT (32.36 -28.33),0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,100.0,70.0,6.77,3.71,84.47
400817,-28.03,32.35,POINT (32.35 -28.03),0.0,0.73,0.04,0.0,0.0,0.11,0.0,0.05,0.0,0.0,0.0,0.2,0.003948802,0.0,100.0,80.24,6.73,4.06,71.84
400818,-28.12,32.17,POINT (32.17 -28.12),0.0,0.87,0.0,0.0,0.0,0.04,0.0,0.07,0.0,0.0,0.0,0.16,0.004384457,0.0,100.0,71.06,6.72,4.15,68.52
400819,-27.69,31.05,POINT (31.05 -27.69),0.0,0.93,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,100.0,64.46,6.4,4.47,66.24
400820,-27.68,31.22,POINT (31.22 -27.68),0.0,0.91,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.11,0.001558172,0.0,100.0,36.34,6.18,4.76,59.51
400821,-27.6,31.36,POINT (31.36 -27.6),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,100.0,18.55,6.14,4.8,58.57
400822,-27.71,31.35,POINT (31.35 -27.71),0.0,0.92,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.11,0.0009312914,0.0,100.0,29.28,6.16,4.78,59.13
400823,-27.7,31.43,POINT (31.43 -27.7),0.0,0.92,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.11,0.0008496979,0.0,100.0,29.8,6.16,4.78,59.08
400824,-27.62,31.62,POINT (31.62 -27.62),0.0,0.91,0.0,0.0,0.0,0.07,0.0,0.0064792691484227,0.0,0.0,0.0,0.13,0.0004391101,0.0,100.0,23.84,6.22,4.73,56.5
400825,-27.73,31.7,POINT (31.7 -27.73),0.0,0.97,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,100.0,35.02,6.74,4.29,38.17
400826,-27.64,31.77,POINT (31.77 -27.64),0.0,0.94,0.0,0.0,0.0,0.05,0.0,0.0040260884301827,0.0,0.0,0.0,0.14,0.0002726612,0.0,100.0,30.11,6.43,4.56,49.18
400827,-27.59,31.83,POINT (31.83 -27.59),0.0,0.94,0.0,0.0,0.0,0.04,0.0,0.0036548857689797,0.0,0.0,0.0,0.13,0.0002481253,0.0,100.0,28.6,6.46,4.53,48.04
400828,-27.6,32.08,POINT (32.08 -27.6),0.0,0.84,0.0,0.0,0.01,0.14,0.0,0.0028645319952818,0.0,0.0,0.0,0.13,0.000409624,0.0,100.0,27.34,6.52,4.42,44.93
400829,-27.65,32.4,POINT (32.4 -27.65),0.0,0.62,0.05,0.0,0.05,0.17,0.0,0.001729580956972,0.0,0.0,0.0,0.13,0.002024922,0.0,100.0,31.11,6.6,4.11,37.73
400831,-27.52,30.85,POINT (30.85 -27.52),0.0,0.63,0.0,0.0,0.0,0.26,0.0,0.09,1.49168553860506e-06,0.0,0.0,0.28,0.0,0.0,100.0,8.96,6.8,3.95,78.45
400832,-27.36,31.78,POINT (31.78 -27.36),0.0,0.5,0.0,0.0076254842585247,0.0,0.22,0.0,0.23,0.01,0.0,0.0,0.22,0.001130935,0.0,100.0,36.22,6.5,4.27,66.9
400833,-26.9,32.32,POINT (32.32 -26.9),0.0,0.35,0.05,0.0044849961804541,0.08,0.22,0.0,0.19,0.0098253966646365,0.0,0.0,0.21,0.01,0.0,100.0,42.73,6.55,4.14,47.67
400834,-27.03,32.26,POINT (32.26 -27.03),0.0,0.41,0.03,0.0057137284405553,0.06,0.23,0.0,0.17,0.01,0.0,0.0,0.21,0.01,0.0,100.0,40.02,6.55,4.13,53.63
400835,-27.41,32.07,POINT (32.07 -27.41),0.0,0.46,0.0,0.0066859104316996,0.01,0.27,0.0,0.2,0.01,0.0,0.0,0.2,0.01,0.0,100.0,35.27,6.51,4.25,61.15
400836,-26.82,30.72,POINT (30.72 -26.82),0.0,0.36,0.0,0.0,0.0,0.14,0.0,0.48,0.0080134238590559,0.0,0.0,0.13,0.0004801537,0.0,100.0,11.91,6.44,4.14,81.6
400837,-27.11,30.83,POINT (30.83 -27.11),0.0,0.07,0.0,0.0,0.0,0.79,0.0,0.12,0.0,0.0,0.0,0.17,0.0,0.0,100.0,9.12,6.48,3.99,95.27
400838,-26.48,30.63,POINT (30.63 -26.48),0.0,0.49,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.46,0.0,0.17,0.001201923,0.0,100.0,15.67,6.18,4.39,97.77
400839,-27.06,30.99,POINT (30.99 -27.06),0.0,0.47,0.0,0.02,0.0002138957349897,0.22,0.0,0.26,0.01,0.0,0.001469017,0.27,0.02,0.0,100.0,30.82,6.46,4.04,89.98
400840,-26.38,30.84,POINT (30.84 -26.38),0.0,0.41,0.0,0.0,0.0,0.11,0.0,0.01,0.0,0.44,0.0,0.34,0.03,0.0,100.0,28.24,6.32,4.18,89.04
400841,-26.51,30.78,POINT (30.78 -26.51),0.0,0.69,0.0,0.0,0.0003949979509593,0.05,0.0,0.0,0.02,0.21,0.0,0.3,0.01,0.0,100.0,12.76,6.35,4.18,86.78
400842,-26.67,30.7,POINT (30.7 -26.67),0.0,0.4,0.0,0.0,0.11,0.14,0.0,0.24,0.07,0.0095846641903171,0.0,0.24,0.01,0.0,100.0,12.79,6.42,4.16,82.14
400843,-26.99,30.53,POINT (30.53 -26.99),0.0,0.78,0.0,0.03,0.0,0.17,0.0,0.0030002731186874,0.0,0.0,0.0,0.35,0.04,0.0,100.0,25.63,6.51,4.02,84.95
400844,-26.03,30.99,POINT (30.99 -26.03),0.01,0.45,0.0,0.15,0.0,0.13,0.03,0.07,0.0025272537134521,0.05,0.0,0.36,0.0062184,0.0,100.0,19.16,6.25,4.18,85.26
400845,-25.68,31.78,POINT (31.78 -25.68),0.01,0.33,0.0,0.09,0.0019883650247058,0.14,0.01,0.06,0.0025492240150798,0.26,0.0,0.32,0.005012194,0.0,100.0,39.64,6.19,4.38,79.77
400846,-25.67,31.57,POINT (31.57 -25.67),0.0,0.41,0.0,0.0,0.0,0.22,0.0,0.01,0.0,0.34,0.0,0.31,0.01,0.0,100.0,84.53,5.96,5.03,95.79
400847,-25.94,30.56,POINT (30.56 -25.94),0.06,0.31,0.0,0.23,0.0,0.04,0.05,0.28,0.0,0.0,0.0,0.16,0.0,0.0,100.0,7.33,6.28,4.04,81.89
400848,-25.83,30.4,POINT (30.4 -25.83),0.0,0.71,0.0,0.0,0.0,0.08,0.01,0.0044408849032412,0.000209132907974,0.0,0.0,0.53,0.01,0.0,100.0,12.96,6.42,3.99,78.57
400849,-25.83,30.67,POINT (30.67 -25.83),0.1,0.38,0.0,0.38,0.0,0.0,0.11,0.01,0.0,0.0,0.0,0.07,0.0,0.0,100.0,4.52,5.94,4.56,93.07
400850,-25.83,30.68,POINT (30.68 -25.83),0.0,0.0,0.0,0.78,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,5.3,5.94,4.6,94.0
400851,-26.0,31.07,POINT (31.07 -26),0.0,0.51,0.0,0.0,0.0,0.46,0.0,0.0,0.01,0.0,0.0,0.06,0.0,0.0,100.0,6.6,5.9,4.97,101.51
400852,-25.88,30.62,POINT (30.62 -25.88),0.01,0.69,0.0,0.02,0.0,0.08,0.03,0.0037311504814235,0.0009810338528253,0.0,0.0,0.47,0.01,0.0,100.0,11.69,6.35,4.03,79.67
400853,-25.44,31.96,POINT (31.96 -25.44),0.0089054725985604,0.33,0.0,0.07,0.01,0.18,0.01,0.05,0.0029938148164076,0.26,0.0,0.31,0.006655556,0.0,100.0,51.89,6.19,4.41,75.53
400854,-25.43,30.96,POINT (30.96 -25.43),0.19,0.13,0.0,0.04,0.0,0.0039094680483097,0.0,0.62,0.0,0.0,0.0,0.07,0.003309969,0.0,100.0,11.31,5.81,4.69,85.92
400855,-25.46,31.1,POINT (31.1 -25.46),0.06,0.29,0.0,0.03,0.0,0.06,0.03,0.27,0.0034821319223083,0.0,0.007917234,0.18,0.003424325,0.0,100.0,20.27,5.98,4.25,79.57
400856,-25.78,30.92,POINT (30.92 -25.78),0.0,0.06,0.0,0.0,0.0,0.36,0.0,0.51,0.05,0.0,0.0,0.05,0.0,0.0,100.0,13.38,5.94,4.6,94.0
400857,-25.6,30.87,POINT (30.87 -25.6),0.0098905455396878,0.0,0.0,0.05,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.06,0.0,0.0,100.0,6.59,5.94,4.6,94.0
400858,-25.64,30.27,POINT (30.27 -25.64),0.0,0.15,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,100.0,20.55,5.98,3.97,79.58
400859,-25.65,30.26,POINT (30.26 -25.65),0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,100.0,27.55,5.98,3.97,79.58
400860,-25.44,30.71,POINT (30.71 -25.44),0.01,0.41,0.0,0.01,0.0,0.1,0.01,0.0031305017217649,2.24849543921765e-06,0.0,0.0,0.27,0.00806848,0.0,100.0,5.14,6.09,3.78,73.03
400861,-25.38,30.7,POINT (30.7 -25.38),0.07,0.8,0.0,0.0010419664089865,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,4.37,5.81,4.69,85.92
400862,-25.48,30.69,POINT (30.69 -25.48),0.07,0.33,0.0,0.05,0.0,0.08,0.09,0.04,0.0020689631986728,0.0,0.003996164,0.21,0.0005594629,0.0,100.0,13.53,5.96,4.22,85.14
400863,-25.36,31.95,POINT (31.95 -25.36),0.03,0.2,0.0,0.03,5.89268333964547e-05,0.09,0.01,0.48,0.01,0.0,0.01,0.17,0.00331503,0.0,100.0,47.61,6.12,4.38,68.25
400864,-25.43,31.63,POINT (31.63 -25.43),0.03,0.22,0.0,0.03,0.0,0.09,0.02,0.44,0.0097113944383835,0.0,0.01,0.18,0.002784514,0.0,100.0,55.56,6.05,4.42,76.69
400865,-25.54,31.31,POINT (31.31 -25.54),0.0005924902239065,0.23,0.0,0.0045208809583574,0.0,0.15,0.0,0.58,0.02,0.0,0.006052002,0.14,3.735804e-05,0.0,100.0,36.58,5.91,4.9,100.31
400866,-25.72,30.97,POINT (30.97 -25.72),0.0,0.0,0.0,0.0077104478996277,0.0,0.01,0.0,0.97,0.0,0.0,0.0,0.14,0.00021777,0.0,100.0,21.29,5.94,4.6,94.0
400867,-25.51,31.22,POINT (31.22 -25.51),0.06,0.27,0.0,0.03,0.0,0.06,0.03,0.3,0.0033155718503196,0.0,0.01,0.18,0.003259663,0.0,100.0,33.14,5.99,4.28,79.66
400868,-25.18,30.88,POINT (30.88 -25.18),0.04,0.0,0.0,0.18,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.08,0.0,0.0,100.0,6.67,5.81,4.69,85.92
400869,-25.43,31.98,POINT (31.98 -25.43),0.02,0.26,0.0,0.05,0.0084115803053567,0.14,0.01,0.26,0.01,0.13,0.005263581,0.24,0.005143041,0.0,100.0,49.66,6.16,4.39,71.75
400870,-25.39,31.61,POINT (31.61 -25.39),0.04,0.23,0.0,0.03,0.0,0.09,0.02,0.43,0.0095847869960448,0.0,0.01,0.18,0.002718347,0.0,100.0,57.6,6.03,4.42,78.57
400871,-25.45,31.53,POINT (31.53 -25.45),0.04,0.23,0.0,0.03,0.0,0.09,0.02,0.42,0.0097849514314836,0.0,0.01,0.18,0.002469173,0.0,100.0,58.7,6.03,4.43,79.65
400872,-25.27,31.0,POINT (31 -25.27),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04,0.01,0.0,100.0,6.84,5.97,4.58,74.25
400874,-25.35,30.38,POINT (30.38 -25.35),0.0,0.27,0.0,0.01,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.38,0.01,0.0,100.0,5.88,6.16,3.57,70.11
400875,-25.27,31.25,POINT (31.25 -25.27),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.0,0.29,0.0,0.0,100.0,223.68,6.46,4.27,39.68
400876,-25.08,30.77,POINT (30.77 -25.08),0.38,0.59,0.0,0.0009521946082805,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.002702703,0.0,0.0,100.0,29.04,5.81,4.69,85.92
400878,-24.99,30.81,POINT (30.81 -24.99),0.91,0.0002142072503646,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,24.57,5.83,4.37,106.74
400879,-25.07,31.13,POINT (31.13 -25.07),0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.94,0.0,0.0,0.0,0.19,0.006912442,0.0,100.0,130.12,6.33,4.35,48.84
400880,-25.03,31.12,POINT (31.12 -25.03),0.24,0.17,0.0,0.04,0.0,0.12,0.0046040577062119,0.4,0.0,0.0,0.0,0.07,0.0004758883,0.0,100.0,22.26,5.92,4.57,81.31
400881,-24.76,31.39,POINT (31.39 -24.76),9.77952116106429e-05,0.01,0.0,0.28,0.0,0.0014067315241401,0.0,0.68,0.0094606331171345,0.0,0.001602564,0.49,0.001381521,0.0,100.0,259.48,6.29,4.35,62.39
400882,-24.88,31.09,POINT (31.09 -24.88),0.0075712017885493,0.06,0.0,0.01,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.04,0.002034884,0.0,100.0,35.29,6.02,4.36,89.0
400883,-25.01,31.25,POINT (31.25 -25.01),0.11,0.09,0.0,0.02,0.0,0.1,0.0021795552410686,0.64,0.0051546795713268,0.0,0.0,0.11,0.001391396,0.0,100.0,65.87,6.08,4.45,71.97
400884,-25.13,31.94,POINT (31.94 -25.13),0.03,0.04,0.0,0.08,0.0,0.04,0.0006177656658186,0.73,0.05,0.0,0.0003102002,0.21,0.003444292,0.0,100.0,92.76,6.34,4.33,48.72
400885,-22.54,28.89,POINT (28.89 -22.54),0.0089780597644312,0.39,0.0,0.27,0.03,0.13,0.0008415575552787,0.08,0.05,0.0006586803145756,0.002731595,0.38,0.001117829,0.0,100.0,34.24,6.74,3.39,13.12
400888,-28.14,26.41,POINT (26.41 -28.14),0.0,0.83,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.25,0.003434653,0.0,100.0,10.43,6.8,2.78,34.32
400889,-23.7,26.98,POINT (26.98 -23.7),0.05,0.2,0.08,0.23,0.0087251747347991,0.02,0.03,0.17,0.08,0.0075445239963961,0.03,0.35,0.00285062,0.0,100.0,89.9,6.7,3.7,17.27
400890,-33.98,18.95,POINT (18.95 -33.98),0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.06,0.0,0.0,100.0,8.93,6.74,3.05,62.51
400892,-24.27,28.97,POINT (28.97 -24.27),0.0,0.51,0.0,0.0030274886084441,0.13,0.21,0.0,0.08,0.03,0.0,0.005306604,0.41,0.0008040309,0.0,100.0,16.36,6.77,3.12,22.6
400894,-26.18,28.39,POINT (28.39 -26.18),0.0,0.87,0.0,0.05,0.0,0.001335444721134,0.01,0.05,0.0,0.0,0.96,0.00455298,0.01,0.0,100.0,878.69,6.46,3.78,59.59
400895,-26.26,28.48,POINT (28.48 -26.26),0.0,0.94,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,934.35,6.46,3.78,59.59
400896,-26.47,28.4,POINT (28.4 -26.47),0.1,0.36,0.0,0.06,0.0,0.47,0.0,0.0,0.0,0.0,0.07,0.26,0.00625,0.0,100.0,855.34,6.46,3.78,59.59
400897,-26.19,28.47,POINT (28.47 -26.19),0.16,0.83,0.0,0.0048955046331971,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.19,0.0,0.0,100.0,1223.75,6.51,3.82,58.97
400898,-26.26,28.5,POINT (28.5 -26.26),0.11,0.84,0.0,0.02,0.0,0.0004251223138225,0.0048305521824621,0.01,0.0,0.0,0.69,0.07,0.01,0.0,100.0,915.29,6.5,3.81,59.11
400899,-26.27,28.5,POINT (28.5 -26.27),0.1,0.85,0.0,0.01,0.0,0.0050737094030402,0.0043257415872231,0.01,0.0,0.0,0.72,0.06,0.01,0.0,100.0,909.33,6.5,3.81,59.13
400900,-26.29,28.5,POINT (28.5 -26.29),0.1,0.85,0.0,0.01,0.0,0.0050642594656767,0.0043176847625603,0.01,0.0,0.0,0.72,0.06,0.01,0.0,100.0,907.64,6.5,3.81,59.12
